,Category,Name,Phone,Additional Phones,Google Maps URL,Website,Emails,Instagram,Facebook,YouTube,LinkedIn,Twitter,Business Status,Address,Total Reviews,Booking Links,Rating,Hours,Tech Domin
105,Software company,Wealth Elite,090398 22000,"'+919039822000', '5716457331', '5716457331876', '1026248512', '919039822000', '6589057431502', '1112217840408', '1112217840', '111221784040', '9039822000', '5156306491032', '3668085851331', '5499009021539', '571645733187', '10333151427', '9009021539', '6306491032', '9190398220', '9057431502', '1584761681007', '0333151427', '4761681007', '8085851331'",https://www.google.com/maps/place/Wealth+Elite/data=!4m7!3m6!1s0x3962e3d11f6b67e3:0x84e8af9750c4bdeb!8m2!3d22.7518052!4d75.9277599!16s%2Fg%2F11k71hq6cj!19sChIJ42drH9HjYjkR673EUJev6IQ?authuser=0&hl=en&rclk=1,https://wealthelite.in/,'query@redvisionglobal.com',"'https://www.instagram.com/wealth.elite/', 'https://www.instagram.com/redvisiontech/'","'https://www.facebook.com/tr', 'https://www.facebook.com/redvisionindore', 'https://www.facebook.com/Wealth', 'https://www.facebook.com/Wealth-Elite-111221784040801/'","'https://www.youtube.com/embed/', 'https://www.youtube.com/c/', 'https://www.youtube.com/c/redvisiontechnologies'","'https://www.linkedin.com/company/wealth-elite', 'https://www.linkedin.com/company/redvisiontech'",'https://twitter.com/redvisionindore',Closed⋅ Opens 10 am Sat,"201,45, behind Advance Academy School, Hare Krishna Vihar, Nipania, Indore, Madhya Pradesh 452010",23.0,nan,3.8,Friday10 am–7 pmSaturday10 am–7 pmSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Other
106,Software company,Rubypy,098260 03087,"'3474801113', '13474801113'",https://www.google.com/maps/place/Rubypy/data=!4m7!3m6!1s0x39630363d0802fb9:0x1a60cd44c9e454e9!8m2!3d22.7456625!4d75.896164!16s%2Fg%2F11sf8163wc!19sChIJuS-A0GMDYzkR6VTkyUTNYBo?authuser=0&hl=en&rclk=1,https://rubypy.com/,"'hello@rubypy.com', 'Hello@rubypy.com'",'https://www.instagram.com/rubypy_2020/',,,'https://www.linkedin.com/company/rubypy/','https://twitter.com/Rubypy_2020',Open⋅ Closes 9 pm,"307 NRK bizzpark PU 4, Vijay Nagar, Indore, Madhya Pradesh 452010",10.0,nan,3.8,Friday11 am–9 pmSaturdayClosedSundayClosedMonday12–10 pmTuesday10 am–10 pmWednesday10 am–10 pmThursday10 am–10 pmSuggest new hours,Other
107,Software company,Sourcebae,081095 17047,"'1741760710', '174175928037', '1741761025612', '1741692958414', '7086689899', '90909090909', '174221763255', '1741764216210', '174221805856', '174221745434', '1741759280511', '1000833775', '174221763248', '1741759280374', '174176421621', '1742202060730', '1739514637', '090909090909', '1739514637941', '1741694226046', '1741760175316', '708668989957', '1741759280', '174176071084', '174169422604', '3204281224', '0909090909', '1742217454', '1742464313383', '1742217632482', '1741760175', '1742202060', '1744013419268', '1742217454342', '1741694226', '174176102561', '1742218058562', '174246431338', '100083377540', '1742217632555', '174401341926', '1744016045', '1742217632', '174175928057', '1744016045847', '173951463794', '174176017513', '1741692958', '1742464313', '174175928051', '1111111111', '1744013419', '1000833775408', '1741764216', '174176017522', '111111111111', '8427326070', '174401604584', '7086689899579', '1742218058', '1741759280573', '1741760175133', '1741761025', '1741760710849', '174220206073', '174169295841', '1741760175227', '174176017531', '84273260708'",https://sourcebae.com/Contact,https://sourcebae.com/,,,"'https://www.facebook.com/people/', 'https://www.facebook.com/people/Sourcebae/100083377540810/'",,"'https://www.linkedin.com/newsletters/', 'https://www.linkedin.com/company/sourcebae/', 'https://www.linkedin.com/newsletters/7086689899579346947/?displayConfirmation=true'",'https://twitter.com/sourcebae_com',nan,"Plot No. 108, Dhanare Complex, Scheme Number 78, Vijay Nagar, Part II, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452010",90.0,nan,4.9,nan,Other
108,Software company,Heyx.io,062670 89997,,https://www.google.com/maps/place/Heyx.io/data=!4m7!3m6!1s0x3962fd8d8de78ddd:0xf7db5488e3591e8a!8m2!3d22.725777!4d75.8925491!16s%2Fg%2F11s0d6zc61!19sChIJ3Y3njY39YjkRih5Z44hU2_c?authuser=0&hl=en&rclk=1,https://heyx.io/,,,,,,,Closed⋅ Opens 10 am Sat,"103, Anmol Towers, Near Saket Square, Old Palasia, Indore, Madhya Pradesh 452010",13.0,nan,3.2,Friday10 am–7 pmSaturday10 am–2:30 pmSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Other
109,Software company,ITForEach,nan,,https://itforeach.com/lander,http://itforeach.com/,,,,,,,nan,nan,0.0,nan,nan,nan,Other
110,Software company,Altin Teksol LLP ( IT security service ) | Software company in indore,088278 17171,"'166666666666', '1777777777', '333333333333', '08124690747', '19308943089', '9173141034', '83333333333', '17777777777', '777777777777', '1501253132', '833333333333', '+919730545915', '8124690747', '+917314103417', '812469074715', '8827817171', '3347921225', '334792122538', '930894308943', '13347921225', '246907471548', '+918827817171', '1141794134', '286919831223', '1362869198312', '7777777777', '2469074715', '125313283208', '15012531328', '1334792122538', '5012531328', '9188278171', '1334792122', '6666666666', '3333333333', '666666666666', '479212253829', '1362869198', '127819548872', '362869198312', '3628691983', '13628691983', '9197305459', '501253132832', '1777777777777', '4511278195', '4511278195488', '1501253132832', '9308943089'",https://www.google.com/maps/place/Altin+Teksol+LLP+%28+IT+security+service+%29+%7C+Software+company+in+indore/data=!4m7!3m6!1s0x39631df5dbb2fea7:0x919ca4c734fc4e52!8m2!3d22.7536641!4d75.8961864!16s%2Fg%2F11lp4bwfgx!19sChIJp_6y2_UdYzkRUk78NMeknJE?authuser=0&hl=en&rclk=1,https://altinteksol.com/,"'impallari@gmail.com', 'sales@altinteksol.com'","'https://www.instagram.com/altinteksol', 'https://www.instagram.com/altinteksol?igsh=MW91YjJsNWh0azZjMw=='","'https://www.facebook.com/AltinTeksolLLP', 'https://www.facebook.com/AltinTeksolLLP?mibextid=ZbWKwL'",,'https://www.linkedin.com/company/altinteksol/',,Closed⋅ Opens 9:30 am Sat,"Office No. 716, 7th Floor, Cliffton Corporate Scheme no. 78, AB Rd, opposite Patel Motors, Part I, Indore, Madhya Pradesh 452010",2.0,nan,5.0,Friday9:30 am–6:30 pmSaturday9:30 am–6:30 pmSundayClosedMonday9:30 am–6:30 pmTuesday9:30 am–6:30 pmWednesday9:30 am–6:30 pmThursday9:30 am–6:30 pmSuggest new hours,Software
111,Software company,CloudColon,082085 27685,"'6155442566', '8208527685', '1734414771815', '10000000000', '8623138256371', '0000008180305', '0212707519531', '1736832608', '1734331827', '1382563710', '000000000000', '3914031309545', '1733333841646', '1736922151072', '1733312673', '3053914031', '173433182793', '173441477181', '173683260890', '0000008180', '914031309545', '1734331827931', '1744379839', '1734627107870', '1734331723741', '1733333841', '3095458623', '173433172374', '2127075195', '173462710787', '1740073868', '615544256647', '173692215107', '1734414771', '173333384164', '000081803053', '862313825637', '1736832608901', '6155442566474', '0000000000', '1734627107', '102127075195', '1734331723', '+918208527685', '1736922151'","https://www.google.com/maps/place/CloudColon/@22.7653663,75.886623,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fddf4d7b896d:0x21b2f4725e90a0b2!8m2!3d22.7653663!4d75.886623!16s%2Fg%2F11kq0k85cb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwOC4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",http://www.cloudcolon.com/,,,"'https://www.facebook.com/profile.php', 'https://www.facebook.com/profile.php?id=61554425664749'",,'https://www.linkedin.com/company/cloudcolon/','https://twitter.com/ServicesNakoda',Open⋅ Closes 12 am,"197, 111, Scheme No 78 - III, near Daisy Dales School, Scheme Number 78, Part 2, Indore, Madhya Pradesh 452010",26.0,https://calendly.com/rohit-jain-sre/30min,5.0,FridayOpen 24 hoursSaturdayClosedSundayClosedMondayOpen 24 hoursTuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursSuggest new hours,Other
112,Software company,Niograph Technology Consulting LLP,093260 77199,"'1742282240', '1742283955', '1687441522', '1742282255', '+919326077199', '5127177474', '+15127177474', '1734681284', '9326077199', '1734680522', '1742282261', '1687943376'",https://www.google.com/maps/place/Niograph+Technology+Consulting+LLP/data=!4m7!3m6!1s0x3962fd15afc24df9:0xa16a16fe9bd76b9b!8m2!3d22.7210892!4d75.8742783!16s%2Fg%2F11df0q8972!19sChIJ-U3CrxX9YjkRm2vXm_4WaqE?authuser=0&hl=en&rclk=1,https://niograph.com/,"'connect@niograph.com', 'contact@niograph.com'",,"'https://www.facebook.com/niograph/', 'https://www.facebook.com/niograph'",,'https://www.linkedin.com/company/niograph-in/','https://twitter.com/niograph_Inc',Closed⋅ Opens 9 am Mon,"146, City Center, 570, Mahatma Gandhi Rd, Opposite High Court, South Tukoganj, Indore, Madhya Pradesh 452002",0.0,nan,nan,Friday9 am–7 pmSaturdayClosedSundayClosedMonday9 am–7 pmTuesday9 am–7 pmWednesday9 am–7 pmThursday9 am–7 pmSuggest new hours,Other
113,Software Training Institute,CloudBlitz,098348 87259,"'333333333333', '9834887259', '+919834887259', '2644536267', '919834887259', '2205829697', '6666666666', '2644536267352', '666666666666', '3333333333', '666666666667', '9198348872', '264453626735', '0983488725', '220582969791', '2205829697916'",https://www.google.com/maps/place/CloudBlitz/data=!4m7!3m6!1s0x3962fd2d5d0e8799:0x4ef3aad5473410b0!8m2!3d22.6971787!4d75.8648668!16s%2Fg%2F11k48n_vfw!19sChIJmYcOXS39YjkRsBA0R9Wq804?authuser=0&hl=en&rclk=1,https://cloudblitz.in/,"'info@company.com', 'support@company.com'",'https://www.instagram.com/cloudblitz.in/','https://www.facebook.com/cloudblitz','https://www.youtube.com/channel/UCUhFsqRf65Uul1hHzWDe6SQ','https://www.linkedin.com/company/cloudblitz',,Open⋅ Closes 9 pm,"1st floor, IDBI BANK, Plot no, Sapna Sangeeta Rd, Tower Square, Khatiwala Tank, Indore, Madhya Pradesh 452014",47.0,https://api.whatsapp.com/send/?phone=919834887259&text&app_absent=0,5.0,Friday8 am–9 pmSaturday8 am–9 pmSunday8 am–9 pmMonday8 am–9 pmTuesday8 am–9 pmWednesday8 am–9 pmThursday8 am–9 pmSuggest new hours,Other
114,Software company,TechStuff Private Limited,nan,"'+919111110061', '1753513381136', '5508941010', '9191111100', '175351338113', '1753513381'",https://www.google.com/maps/place/TechStuff+Private+Limited/data=!4m7!3m6!1s0x3962fd2f8587f727:0xa3e1a2369a14fc50!8m2!3d22.6860612!4d75.8723128!16s%2Fg%2F11rk09l7vp!19sChIJJ_eHhS_9YjkRUPwUmjai4aM?authuser=0&hl=en&rclk=1,https://techstuff.cloud/,'hr@techstuff.cloud',,,,,,Closes soon⋅ 7:30 pm ⋅ Opens 10:30 am Mon,"Ground Floor, Crystal It Park, Bhawarkua Main Rd, Indore, Madhya Pradesh 452001",1.0,nan,5.0,Friday10:30 am–7:30 pmSaturdayClosedSundayClosedMonday10:30 am–7:30 pmTuesday10:30 am–7:30 pmWednesday10:30 am–7:30 pmThursday10:30 am–7:30 pmSuggest new hours,Other
115,Software company,Enhanced Data Solutions,nan,"'9196696013', '+919669601374'",https://www.google.com/maps/place/Enhanced+Data+Solutions/data=!4m7!3m6!1s0x3963035290632373:0xb3d2053a8848f19!8m2!3d22.8004636!4d75.8434857!16s%2Fg%2F11rfrxg2y7!19sChIJcyNjkFIDYzkRGY-EqFMgPQs?authuser=0&hl=en&rclk=1,http://enhancedata.in/,'solution@enhancedata.in',,,,,,Closed⋅ Opens 7 am Sat,"G-3, 310, Premium Park Colony, Jakhya, Indore, Madhya Pradesh 453555",0.0,nan,nan,Friday7 am–7 pmSaturday7 am–7 pmSunday7 am–7 pmMonday7 am–7 pmTuesday7 am–7 pmWednesday7 am–7 pmThursday7 am–7 pmSuggest new hours,Data Analytics
116,Software company,Orange Data Tech,0731 420 7823,"'1744350721', '333333333333', '+18136090668', '31648042212', '6826829428', '+917314998928', '8136090668', '7314998928', '3333333333', '1744351419', '1648042212'","https://www.google.com/maps/place/Orange+Data+Tech/@22.7525351,75.8965096,17z/data=!3m1!4b1!4m6!3m5!1s0x396303cce3f30957:0x6264ab185ebe1631!8m2!3d22.7525351!4d75.8965096!16s%2Fg%2F11v0js_0bx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwOC4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",http://orangedatatech.com/,'info@orangedatatech.com','https://www.instagram.com/orangedatatech',,,'https://www.linkedin.com/company/orange-data-tech','https://twitter.com/orangedatatech',Closed⋅ Opens 10 am Mon,"Mangal city, A 162, Vijay Nagar Square, Scheme 54 PU4, Indore, Madhya Pradesh 452010",2.0,nan,5.0,Friday10 am–7 pmSaturdayClosedSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Data Analytics
117,Marketing agency,Quest Digiflex Pvt. LTD,091114 53332,"'1600880292089', '8319635887', '9190393831', '9111454949', '+447727731075', '522287334640', '1507003211', '160088029208', '+918319635887', '9039383183', '11111111111', '1522071820081', '1500648767791', '5222873346404', '+14388028521', '1494790108', '1534528741775', '1522071820', '150064876779', '7727731075', '152207182008', '150700321116', '1500648767', '9183196358', '1507003211169', '153452874177', '1111111111', '149479010837', '111111111111', '9715226276', '1494790108377', '+919039383183', '1600880292', '1534528741', '5222873346', '4388028521'",https://www.google.com/maps/place/Quest+Digiflex+Pvt.+LTD/data=!4m7!3m6!1s0x39631db109e84267:0x8b6216486f6fb156!8m2!3d22.7643233!4d75.8987912!16s%2Fg%2F11t4b1lxfy!19sChIJZ0LoCbEdYzkRVrFvb0gWYos?authuser=0&hl=en&rclk=1,https://digiflex.ai/,"'info@digiflex.ai', 'you@example.com', 'hr@digiflex.ai'",'https://www.instagram.com/questdigiflex','https://www.facebook.com/questdigiflex',,'https://linkedin.com/company/quest-digiflex',,Closed⋅ Opens 10 am Mon,"skye Earth Corporate Park, 1206, opp. Shalimar Township, Indore, Madhya Pradesh 452010",21.0,nan,5.0,Friday10 am–7 pmSaturdayClosedSundayClosedMonday10 am–7 pmTuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmSuggest new hours,Other
118,Software company,PURSHO,022 6971 8150,"'7517139889', '1734071315', '1723412538', '9331980363', '751713988987'","https://www.google.com/maps/place/PURSHO/@22.745717,75.9037696,17z/data=!3m1!4b1!4m6!3m5!1s0x396302bb7f8076a9:0xcc1aa7f851a9dd12!8m2!3d22.745717!4d75.9037696!16s%2Fg%2F11bbxmlynq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwOC4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",https://www.pursho.com/,'ajax-loader@2x.gif','https://www.instagram.com/purshobharat/','https://www.facebook.com/Pursho/',,,,Closed⋅ Opens 9:30 am Mon,"Level 7, Maloo 01, 1, Service Rd, near Velocity Multiplex, Chitra Nagar, Indore, Madhya Pradesh 452010",37.0,nan,5.0,Friday9:30 am–6 pmSaturdayClosedSundayClosedMonday9:30 am–6 pmTuesday9:30 am–6 pmWednesday9:30 am–6 pmThursday9:30 am–6 pmSuggest new hours,Other
119,Software company,Patch Line Technologies,nan,,"https://www.google.com/maps/place/Patch+Line+Technologies/@22.7257385,75.8946963,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdcc06a09e7b:0x6b156f6b6d35d4a9!8m2!3d22.7257385!4d75.8946963!16s%2Fg%2F11x27fz3l7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDQwOC4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",https://patchlinetech.com/,,,,,,,Closes soon⋅ 8 pm ⋅ Opens 10 am Sat,"2nd Floor, Anand Tower, 206, Near Saket Square, Old Palasia, Indore, Madhya Pradesh 452001",0.0,nan,nan,Friday10 am–8 pmSaturday10 am–8 pmSundayClosedMonday10 am–8 pmTuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmSuggest new hours,Other
